class,odor,spore_print_color,gill_color,ring_type,stalk_surface_above_ring,stalk_surface_below_ring,gill_size,stalk_color_above_ring,stalk_color_below_ring,bruises
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,pink,no
edible,none,black,pink,pendant,smooth,smooth,broad,pink,pink,bruises
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,pink,no
edible,none,black,pink,pendant,smooth,smooth,broad,gray,gray,bruises
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,buff,no
poisonous,creosote,black,gray,pendant,smooth,smooth,narrow,white,white,no
edible,none,black,white,pendant,smooth,smooth,broad,gray,pink,bruises
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
edible,none,black,white,pendant,smooth,smooth,broad,pink,white,bruises
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,buff,no
edible,none,brown,white,pendant,smooth,smooth,broad,white,gray,bruises
edible,none,black,white,pendant,smooth,smooth,broad,pink,gray,bruises
poisonous,foul,chocolate,pink,pendant,fibrous,fibrous,broad,white,white,bruises
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,pink,no
edible,none,brown,white,pendant,smooth,smooth,broad,white,white,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,buff,no
edible,none,brown,pink,pendant,smooth,smooth,broad,white,pink,bruises
edible,none,brown,pink,pendant,smooth,smooth,broad,pink,white,bruises
edible,none,brown,brown,pendant,smooth,smooth,broad,pink,pink,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,pink,no
edible,none,black,purple,pendant,smooth,smooth,broad,gray,pink,bruises
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,buff,no
edible,none,brown,purple,pendant,smooth,smooth,broad,gray,white,bruises
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,pink,no
edible,none,white,white,evanescent,fibrous,fibrous,narrow,white,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,white,pendant,fibrous,smooth,broad,white,white,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
edible,none,black,white,pendant,smooth,smooth,broad,pink,white,bruises
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,buff,no
edible,none,black,purple,pendant,smooth,smooth,broad,pink,pink,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,brown,no
edible,none,black,white,pendant,smooth,smooth,broad,white,white,bruises
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
edible,none,brown,pink,pendant,smooth,smooth,broad,pink,white,bruises
edible,none,brown,purple,pendant,smooth,smooth,broad,pink,gray,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,white,pendant,fibrous,fibrous,broad,white,white,bruises
edible,none,brown,purple,pendant,smooth,smooth,broad,pink,pink,bruises
poisonous,fishy,white,buff,evanescent,silky,silky,narrow,pink,pink,no
edible,none,brown,brown,pendant,smooth,smooth,broad,gray,white,bruises
poisonous,creosote,black,brown,pendant,smooth,smooth,narrow,white,white,no
poisonous,creosote,brown,brown,pendant,smooth,smooth,narrow,white,white,no
poisonous,fishy,white,buff,evanescent,smooth,silky,narrow,pink,white,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,white,pendant,smooth,fibrous,broad,white,white,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,chocolate,pendant,smooth,smooth,broad,white,white,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
edible,none,brown,pink,pendant,smooth,smooth,broad,white,white,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,pink,pendant,fibrous,fibrous,broad,white,white,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,chocolate,pendant,fibrous,smooth,broad,white,white,bruises
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,pink,pendant,fibrous,smooth,broad,white,white,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
edible,none,brown,purple,pendant,smooth,smooth,broad,gray,gray,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
poisonous,creosote,black,pink,pendant,smooth,smooth,narrow,white,white,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
edible,none,white,white,evanescent,fibrous,fibrous,narrow,white,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,pink,no
edible,none,white,red,evanescent,smooth,smooth,broad,white,white,bruises
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,buff,no
edible,none,white,red,evanescent,smooth,smooth,broad,white,red,bruises
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,buff,no
edible,none,brown,white,pendant,smooth,smooth,broad,pink,white,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
edible,none,chocolate,pink,flaring,smooth,fibrous,narrow,white,white,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,pink,no
poisonous,spicy,white,buff,evanescent,silky,smooth,narrow,white,white,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
poisonous,none,white,white,evanescent,silky,scaly,narrow,white,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,brown,no
edible,none,black,white,pendant,smooth,smooth,broad,gray,pink,bruises
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,white,pendant,smooth,smooth,broad,white,white,bruises
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,pink,buff,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,brown,no
edible,none,white,red,evanescent,smooth,smooth,broad,white,red,bruises
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,brown,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,brown,brown,no
poisonous,foul,chocolate,chocolate,large,silky,silky,broad,buff,buff,no
poisonous,none,white,white,pendant,smooth,smooth,narrow,white,white,bruises
poisonous,foul,chocolate,chocolate,pendant,smooth,smooth,broad,white,white,bruises
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,pink,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,buff,buff,no
poisonous,foul,chocolate,gray,large,silky,silky,broad,pink,pink,no
poisonous,foul,chocolate,pink,large,silky,silky,broad,buff,pink,no
